inflow,outflow,volume,depth
0.5516840735256898,0.5593872285393217,0.0,0.16630591581987575
0.5512364207351288,0.5590620237819465,0.0,0.1662476922776177
0.550788629795065,0.558731833072956,0.0,0.16618856648793406
0.5503407557121871,0.5583968604502021,0.0,0.16612857422002084
0.5498928491143649,0.5580573036098898,0.0,0.16606775013429637
0.5494449565930051,0.5577133539938847,0.0,0.16600612779805005
0.5489971210186397,0.5573651968874834,0.0,0.16594373970286094
0.5485557076688667,0.5570130565837254,0.0,0.1658806285206347
0.5481350142191124,0.5566576530509463,0.0,0.16581693164537095
0.5477341942814858,0.556299972882367,0.0,0.16575282463778052
0.5473517290042951,0.5559409044433117,0.0,0.1656884648670664
0.5469862175767024,0.5555812381595443,0.0,0.16562399244326753
0.5466363679044494,0.5552216753562971,0.0,0.1655595317695881
0.5463009880435153,0.5548628363549902,0.0,0.1654951929640954
0.5459789783270215,0.5545052678879532,0.0,0.16543107316157724
0.5456693241267676,0.5541494498868377,0.0,0.16536725770545238
0.5453710891959512,0.5537958016957396,0.0,0.1653038212388039
0.5450834095445679,0.5534446877561155,0.0,0.16524082870285348
0.5448054878032086,0.5530964228067489,0.0,0.16517833625050665
0.5445365880349061,0.5527512766385645,0.0,0.16511639208196996
0.5442760309582688,0.5524094784408529,0.0,0.16505503720886425
0.544023189548205,0.5520712207725605,0.0,0.16499430615273003
0.5437732536305615,0.5517366331558777,0.0,0.16493422006454528
0.5435161438371162,0.5514054809643653,0.0,0.16487473073400669
0.5432519453544559,0.5510773208655853,0.0,0.1648157589226422
0.542981231277871,0.5507517468197212,0.0,0.16475723257524524
0.5427045308710222,0.5504283925891854,0.0,0.16469908667459662
0.5424223329035366,0.5501069283157483,0.0,0.1646412626391355
0.542135088736716,0.5497870573766824,0.0,0.16458370776935305
0.5418432151759977,0.5494685134976007,0.0,0.16452637473908224
0.5415470971074456,0.549151058101611,0.0,0.16446922112815343
0.5412470899343542,0.5488344778758864,0.0,0.16441220899315354
0.5409435218289235,0.5485185825383554,0.0,0.1643553044732836
0.5406366958127741,0.548203202788458,0.0,0.1642984774285365
0.540326891679251,0.5478881884273427,0.0,0.16424170110763664
0.5400143677693097,0.5475734066338759,0.0,0.164184951843377
0.5396993626121058,0.5472587403839824,0.0,0.16412820877317752
0.5393820964404534,0.5469440870018789,0.0,0.16407145358285383
0.5390627725906548,0.5466293568325284,0.0,0.16401467027174524
0.5387415787954192,0.5463144720256271,0.0,0.16395784493749357
0.5384186883780415,0.5459993654221028,0.0,0.16390096557889802
0.5380942613552638,0.5456839795348567,0.0,0.16384402191539615
0.5377684454558554,0.5453682656161543,0.0,0.163787005221832
0.5374413770612302,0.5450521828046176,0.0,0.16372990817728017
0.537113182074138,0.5447356973453804,0.0,0.16367272472678984
0.5367839767208378,0.544418781877449,0.0,0.16361544995500218
0.5364538682918776,0.5441014147827948,0.0,0.16355807997067828
0.5361229558261404,0.5437835795921508,0.0,0.16350061180124872
0.535791330742528,0.5434652644428443,0.0,0.16344304329656897
0.5354590774232346,0.5431464615844147,0.0,0.16338537304112574
0.5351262737523664,0.5428271669280912,0.0,0.16332760027400334
0.5347929916132849,0.5425073796364843,0.0,0.16326972481597066
0.5344863890679769,0.5421872928323459,0.0,0.1632117951741033
0.5342676887029203,0.5418692307529385,0.0,0.1631542710833376
0.5341333799683073,0.5415566825516667,0.0,0.1630977819946271
0.5340770712804376,0.5412527563485163,0.0,0.16304288560934568
0.534066749990549,0.540959994649297,0.0,0.162990025090254
0.534037979417398,0.5406785432219192,0.0,0.16293918567682167
0.5339891237702764,0.5404071122089634,0.0,0.1628901329606219
0.5339217224231684,0.5401444946583189,0.0,0.16284265094580602
0.5338371994676213,0.5398895946382549,0.0,0.16279654342251224
0.5337368722060516,0.5396414179993078,0.0,0.1627516323339299
0.5336219590410648,0.5393990638733793,0.0,0.1627077562713576
0.5334935868002858,0.5391617168521078,0.0,0.16266476908758148
0.5333527975342713,0.5389286397910227,0.0,0.16262253861959897
0.5332005548229838,0.5386991671903847,0.0,0.16258094551237076
0.5330377496242489,0.5384726991072794,0.0,0.1625398821358905
0.5328652056957578,0.5382486955573195,0.0,0.16249925158843184
0.5326836846202175,0.5380266713674146,0.0,0.16245896677936017
0.5324938904614228,0.5378061914441675,0.0,0.16241894958538572
0.532296474077347,0.5375868664252376,0.0,0.16237913007459326
0.53209203711452,0.5373683486834753,0.0,0.16233944579300544
0.5318811357066183,0.5371503286561276,0.0,0.16229984110883133
0.5316642838983997,0.5369325314734229,0.0,0.16226026660991538
0.5314419568149044,0.5367147138629887,0.0,0.16222067855024203
0.5312145935944037,0.5364966613082599,0.0,0.16218103834166375
0.5309826001022867,0.5362781854408382,0.0,0.16214131208731133
0.5307463514419697,0.5360591216482682,0.0,0.16210147015341494
0.5305061942776985,0.5358393268801435,0.0,0.16206148677651405
0.5302624489830771,0.5356186776368269,0.0,0.16202133970326432
0.5300161570440657,0.5353970733595539,0.0,0.1619810111862204
0.5297692745674076,0.5351744878161785,0.0,0.16194049766310425
0.5295219542789975,0.5349509410838006,0.0,0.16189980282644142
0.5292742501597612,0.5347264557558062,0.0,0.16185893071734578
0.5290262120610416,0.5345010556207775,0.0,0.16181788559343777
0.5287778860182745,0.5342747654504241,0.0,0.16177667189077782
0.5285293145407876,0.5340476108086494,0.0,0.16173529418958288
0.5282805368796383,0.5338196178799469,0.0,0.16169375718340026
0.52803158927505,0.533590813315433,0.0,0.16165206565144213
0.5277825051850696,0.5333612240949822,0.0,0.16161022443380607
0.5275333154968394,0.5331308774041134,0.0,0.1615682384093297
0.5272840487218396,0.5328998005242492,0.0,0.16152611247584897
0.5270347311762622,0.5326680207352308,0.0,0.1614838515326467
0.5267853871476973,0.5324355652289523,0.0,0.1614414604648969
0.5265360390491696,0.5322024610331361,0.0,0.16139894412992598
0.5262867075614457,0.5319687349443308,0.0,0.16135630734512602
0.5260374117645475,0.5317344134692871,0.0,0.16131355487737
0.5257881692592797,0.5314995227739165,0.0,0.1612706914337903
0.525538996279506,0.5312640886391697,0.0,0.16122772165379423
0.5252899077959242,0.5310281364231313,0.0,0.16118465010220007
0.5250409176119354,0.5307916910288055,0.0,0.16114148126338726
0.5247861641656595,0.5305547357706186,0.0,0.16109820908354613
0.524512398569239,0.5303167954256427,0.0,0.1610547382670091
0.5242204198378808,0.5300771440671757,0.0,0.161010936706186
0.5239116541014532,0.5298351379624157,0.0,0.16096668793112492
0.5235874201922134,0.5295902158176206,0.0,0.16092189032789356
0.5232489376102686,0.5293418911743637,0.0,0.16087645577032553
0.5228973339146774,0.5290897454334448,0.0,0.16083030836430126
0.5225336515789089,0.5288334214572694,0.0,0.16078338329586273
0.5221588543471052,0.5285726177051883,0.0,0.16073562577509776
0.5217738331256228,0.5283070828597978,0.0,0.16068699006832438
0.5213794114421121,0.5280366109054252,0.0,0.16063743861165802
0.5209763505025151,0.5277610366230255,0.0,0.16058694119956066
0.5205653538744511,0.5274802314684527,0.0,0.16053547424244904
0.520147071823518,0.5271940998035332,0.0,0.16048302008788531
0.5197221053275152,0.5269025754518796,0.0,0.16042956640028638
0.5192910097916877,0.5266056185533893,0.0,0.1603751055944734
0.5188542984867953,0.526303212693424,0.0,0.16031963431873975
0.5184124457300567,0.5259953622846381,0.0,0.16026315298344385
0.517965889827882,0.5256820901808892,0.0,0.1602056653314438
0.5175150357978829,0.5253634355045163,0.0,0.16014717804697132
0.5170602578863229,0.5250394516695331,0.0,0.16008770039980824
0.5166019018962984,0.5247102045847196,0.0,0.16002724392186984
0.5161402873405092,0.5243757710218974,0.0,0.15996582211352792
0.5156757094318055,0.5240362371356517,0.0,0.15990345017721203
0.5152084409235166,0.5236916971220682,0.0,0.15984014477602274
0.5147387338108065,0.5233422520048091,0.0,0.15977592381526726
0.5142668209034613,0.5229880085379512,0.0,0.1597108062449941
0.5137929172797336,0.5226290782157119,0.0,0.15964481188175508
0.513317221630196,0.5222655763800422,0.0,0.15957796124796408
0.5128399174998578,0.5218976214177813,0.0,0.1595102754273514
0.5123611744361842,0.5215253340396745,0.0,0.15944177593513376
0.5118811490501912,0.5211488366342409,0.0,0.15937248460162914
0.5113999859970695,0.5207682526899682,0.0,0.15930242346814968
0.510917818882491,0.5203837062799274,0.0,0.15923161469409855
0.510434771100209,0.5199953216032766,0.0,0.15916008047428523
0.5099509566060905,0.519603222578601,0.0,0.1590878429655523
0.509466480633489,0.5192075324845505,0.0,0.15901492422188288
0.5089814403543128,0.5188083736434255,0.0,0.15894134613722302
0.5084959254899534,0.5184058671438379,0.0,0.15886713039532013
0.5080100188758704,0.5180001325989044,0.0,0.15879229842593234
0.507523796983331,0.5175912879366364,0.0,0.15871687136682114
0.5070373304015638,0.5171794492195365,0.0,0.15864087003098398
0.5065506842833413,0.516764730490624,0.0,0.15856431487863407
0.5060639187567696,0.5163472436433793,0.0,0.15848722599347165
0.5055770893057965,0.5159270983132715,0.0,0.15840962306283216
0.50509024712192,0.5155044017887632,0.0,0.15833152536133088
0.5046034394291643,0.5150792589398171,0.0,0.15825295173765627
0.5041167097844516,0.5146517721621905,0.0,0.15817392060419388
0.5036300983551706,0.5142220413358194,0.0,0.15809444992919033
0.5031436421757316,0.5137901637958682,0.0,0.1580145572311924
0.5026573753846324,0.5133562343150697,0.0,0.15793425957551824
0.5021713294435922,0.5129203450961326,0.0,0.15785357357254085
0.5016855333400846,0.5124825857730524,0.0,0.15777251537758127
0.5012000137744733,0.5120430434203692,0.0,0.15769110069222925
0.5007147953330416,0.511601802569382,0.0,0.15760934476692384
0.5002299006478628,0.5111589452304923,0.0,0.15752726240464207
0.49974535054459396,0.5107145509209032,0.0,0.15744486796555746
0.4992611641790811,0.5102686966969876,0.0,0.15736217537254463
0.49877735916359267,0.5098214571906784,0.0,0.15727919811741414
0.4982939516835554,0.5093729046492904,0.0,0.15719594926777683
0.49781095660539953,0.5089231089782957,0.0,0.15711244147444292
0.4973283875762858,0.508472137786554,0.0,0.15702868697927264
0.4968462571162701,0.508020056433565,0.0,0.1569446976234021
0.4963645767035222,0.5075669280783943,0.0,0.15686048485577644
0.4958833568530537,0.5071128137299071,0.0,0.15677605974192732
0.49540260718956497,0.5066577722979877,0.0,0.15669143297294116
0.4949223365147311,0.5062018606455263,0.0,0.1566066148745676
0.4944425528694213,0.505745133640849,0.0,0.15652161541642323
0.4939632635912209,0.5052876442104177,0.0,0.1564364442212526
0.4934844753676234,0.5048294433916222,0.0,0.1563511105742094
0.49300619428516573,0.5043705803854218,0.0,0.15626562343212794
0.492528425874905,0.5039111026087699,0.0,0.15617999143275668
0.4920511751544266,0.5034510557465978,0.0,0.15609422290392883
0.49157444666668154,0.5029904838033322,0.0,0.15600832587265
0.491098244515924,0.5025294291537488,0.0,0.1559223080740827
0.4906225724009076,0.5020679325931544,0.0,0.15583617696041197
0.4901474336455891,0.5016060333867636,0.0,0.15574993970957873
0.48967283122751826,0.5011437693182508,0.0,0.15566360323386788
0.48919876780408744,0.5006811767373548,0.0,0.15557717418834124
0.4888408786219288,0.5002190827049796,0.0,0.1554908651911114
0.4887505708517747,0.49976639139578877,0.0,0.15540645294537844
0.488664286396449,0.4993284513024885,0.0,0.15532476974794643
0.48856885255067306,0.4989044342283011,0.0,0.15524564865246107
0.48846494917572036,0.49849342456882123,0.0,0.15516892189435666
0.4883532068497388,0.49809457056044915,0.0,0.15509443329257558
0.48823421041086534,0.4977070796892256,0.0,0.15502203742944765
0.4881085022501009,0.4973302144379375,0.0,0.15495159888943982
0.48797658537097266,0.4969632883459299,0.0,0.15488299155252766
0.4878389262318726,0.4966056623581189,0.0,0.1548160979382467
0.48769595738604843,0.49625674144147747,0.0,0.1547508085967629
0.4875480799332321,0.49591597144896066,0.0,0.15468702154356842
0.48739566579592164,0.49558283621234495,0.0,0.15462464173465243
0.48723905983264093,0.4952568548469521,0.0,0.154563580579224
0.48707858179951496,0.4949375792524226,0.0,0.1545037554872763
0.4869145281708616,0.49462459179502,0.0,0.15444508944947752
0.48674717382873495,0.4943175031579836,0.0,0.15438751064705358
0.4865767736306861,0.49401595034747536,0.0,0.15433095208950126
0.4864035638643937,0.4937195948426434,0.0,0.15427535127812111
0.4862277635971936,0.4934281208791535,0.0,0.1542206498935108
0.486049575928023,0.4931412338563723,0.0,0.15416679350529047
0.4858691891487437,0.49285865885910035,0.0,0.1541137313024583
0.4856846693779716,0.4925801249245648,0.0,0.15406141208121132
0.4854914091271715,0.4923052179330014,0.0,0.15400975564897548
0.48528982286929,0.49203345142996563,0.0,0.153958671357321
0.485080541810967,0.4917643817271737,0.0,0.1539080767660583
0.48486415117045295,0.4914976071243751,0.0,0.15385789720720483
0.484641193503682,0.491232764448067,0.0,0.1538080651475945
0.4844121717933123,0.490969525859841,0.0,0.15375851960069617
0.4841775523171857,0.490707595913877,0.0,0.1537092055839673
0.4839377673114085,0.4904467088446475,0.0,0.15366007361833808
0.4836932174423688,0.49018662606727087,0.0,0.15361107926666626
0.4834442741010735,0.4899271338743569,0.0,0.1535621827082378
0.48319128153225266,0.48966804131430386,0.0,0.15351334834659733
0.482934558809917,0.4894091782372802,0.0,0.1534645444481965
0.4826744016701992,0.4891503934960212,0.0,0.15341574280952983
0.48241108421162754,0.4888915532896237,0.0,0.15336691845060024
0.48214486047226973,0.4886325396393831,0.0,0.15331804933271642
0.48187596589253934,0.4883732489865852,0.0,0.15326911609877075
0.4816046186718332,0.48811359090281553,0.0,0.15322010183428422
0.48133102102662323,0.48785348690423097,0.0,0.1531709918476329
0.4810553603570949,0.4875928693617141,0.0,0.15312177346798658
0.4807778103288958,0.48733168049952386,0.0,0.15307243585960154
0.4804985318761277,0.48706987147565944,0.0,0.15302296985120903
0.48021767413128813,0.4868074015375256,0.0,0.15297336777933704
0.479935375287413,0.4865442372471451,0.0,0.15292362334448822
0.47965176339734306,0.48628035177041423,0.0,0.15287373147917868
0.4793669571146982,0.4860157242255295,0.0,0.1528236882269171
0.4790810663807634,0.48575033908585613,0.0,0.15277349063127174
0.478794193061221,0.4854841856330098,0.0,0.15272313663423964
0.47850643153636957,0.48521725745627264,0.0,0.15267262498318895
0.4782178692482591,0.48494955199459916,0.0,0.1526219551457012
0.4779285872078143,0.48468107011790484,0.0,0.15257112723169367
0.4776386604649198,0.48441181574455294,0.0,0.1525201419222451
0.47734815854412777,0.4841417954920616,0.0,0.15246900040459546
0.47705714584851233,0.483871018358546,0.0,0.15241770431282778
0.47680013742186184,0.4835997285503552,0.0,0.15236631718640123
0.4766552090915635,0.4833307734625915,0.0,0.15231542845004978
0.4766183432426122,0.4830684409831198,0.0,0.15226584805337887
0.4766666408967906,0.4828164741552244,0.0,0.15221827144086436
0.47675856263897004,0.4825770242635016,0.0,0.152173079081693
0.47688919892299464,0.4823512002422898,0.0,0.15213047791077544
0.47705576914502146,0.4821399329989939,0.0,0.15209064359590915
0.4772556946299341,0.4819440112551486,0.0,0.15205372507725254
0.47749227824598917,0.48176413344228003,0.0,0.15201985722133066
0.47777621128475084,0.4816013110761286,0.0,0.151989239842208
0.478104791123086,0.4814566890851819,0.0,0.15196208946767048
0.47847484542979163,0.48133124560636664,0.0,0.15193859036737695
0.47887112343361465,0.4812257173925862,0.0,0.15191887494841297
0.47926298975446535,0.4811397699448799,0.0,0.15190286069528955
0.47964930475887485,0.48107242357551505,0.0,0.15189036151733998
0.48003045059104393,0.4810227370436659,0.0,0.15188120013624923
0.48040678259183034,0.48098982131273194,0.0,0.1518752089539786
0.4807786311599212,0.4809728363637591,0.0,0.15187222947694118
0.4811463034860319,0.4809709882198858,0.0,0.1518721117768276
0.4815224527470952,0.48098360965672177,0.0,0.1518747360640695
0.4819353784913575,0.4810110065253509,0.0,0.1518801788634852
0.48238391354846516,0.4810540411627607,0.0,0.15188860320345052
0.4828655283723184,0.48111345592028076,0.0,0.15190014762475296
0.48336822622914954,0.48118980363825287,0.0,0.15191490987833048
0.4838679513216294,0.481282796970138,0.0,0.15193281912134707
0.48436377307727135,0.48139164195757717,0.0,0.15195372322675174
0.4848559565038151,0.4815155739256775,0.0,0.15197747691007935
0.48534474802545585,0.481653868436163,0.0,0.1520039424342345
0.48583037677275326,0.4818058389431486,0.0,0.15203298917998084
0.486308189156826,0.48197080172287704,0.0,0.15206448455626526
0.48676735573817653,0.48214773951437445,0.0,0.15209822806348314
0.48720862966990114,0.4823354628030725,0.0,0.15213399403051678
0.4876332816562014,0.48253287369501713,0.0,0.15217157482149707
0.4880424929173374,0.48273896518698683,0.0,0.15221078000767763
0.4884373613326077,0.48295281419717573,0.0,0.15225143505506816
0.48881890718260906,0.4831735751124171,0.0,0.1522933801075144
0.4891880785139843,0.48340047381414586,0.0,0.15233646885855215
0.48954575614897844,0.48363280214788656,0.0,0.15238056750580686
0.48989275836112367,0.48386991280384767,0.0,0.15242555378212647
0.4902298452375014,0.48411121457848555,0.0,0.15247131605802594
0.4905577227469046,0.4843561679891523,0.0,0.15251775251038893
0.49087704653244035,0.4846042812160451,0.0,0.15256477035271496
0.49118842544595864,0.48485510634743983,0.0,0.15261228512252334
0.49149242484092687,0.48510823590609664,0.0,0.15266022002182414
0.4917895696393054,0.48536329963620656,0.0,0.15270850530685148
0.4921245451997824,0.485620260933322,0.0,0.15275715659450875
0.4925979819142292,0.48588245856749057,0.0,0.15280686953005573
0.4931545381880987,0.48615477811215524,0.0,0.15285853820233677
0.4936697038236513,0.4864377339202238,0.0,0.15291217607085375
0.4941405206456583,0.4867291616817391,0.0,0.15296736902515776
0.49457018631175637,0.4870270432666637,0.0,0.15302373795890653
0.49496167428940613,0.48732956020082974,0.0,0.15308094155742177
0.49531774873524476,0.48763507739117784,0.0,0.15313867321346453
0.49564097850992006,0.487942128073214,0.0,0.15319665817034717
0.49593375035966536,0.4882493998921213,0.0,0.1532546508771311
0.49619828129807386,0.488555722035492,0.0,0.15331243254153226
0.49643663022292345,0.48886005334158106,0.0,0.15336980886699947
0.49665070880368994,0.4891614713124431,0.0,0.1534266079612432
0.4968422916756348,0.48945916196636885,0.0,0.1534826784042679
0.4970130259762074,0.48975241046878726,0.0,0.15353788746470412
0.4971644402589989,0.490040592485078,0.0,0.15359211945394208
0.49730432678459624,0.49032320953502856,0.0,0.1536452855792623
0.4974484225565581,0.4906003219970528,0.0,0.1536974082906422
0.4975971593583432,0.49087232612279,0.0,0.15374856335398962
0.4977501914884504,0.4911395973108067,0.0,0.15379882164399789
0.4979071984268498,0.49140248330588726,0.0,0.15384824878981607
0.4980678829964903,0.4916613062115935,0.0,0.15389690555962737
0.4982319696600014,0.4919163643578673,0.0,0.15394484821717788
0.49839920294141987,0.4921679340339359,0.0,0.15399212885229635
0.49857827721013875,0.49241633190843126,0.0,0.15403881161828537
0.4987891870426417,0.4926625345376806,0.0,0.15408509315780552
0.499030647098734,0.49290787676239856,0.0,0.15413122361499693
0.4993004228377916,0.49315356150490075,0.0,0.15417742704888654
0.49959644382901397,0.4934006595444906,0.0,0.15422390269016834
0.49995270521439283,0.49365036564406967,0.0,0.15427089114106504
0.500448814154428,0.49390649719310403,0.0,0.1543191596059605
0.5010489616649889,0.4941740861771376,0.0,0.15436963272207466
0.5016754218043855,0.4944553266284467,0.0,0.15442266856976095
0.5023227821744203,0.49475059194344,0.0,0.1544783299422188
0.5029895369991377,0.49506013853332004,0.0,0.15453666198223728
0.5037045782220683,0.49538436222615784,0.0,0.1545977511996947
0.5045352875613968,0.4957259066807965,0.0,0.15466213433477036
0.5054568065441207,0.4960885095512831,0.0,0.15473049606931866
0.506415312657123,0.4964739313548864,0.0,0.1548031265410033
0.5074058258915071,0.4968826388819647,0.0,0.15488010455041834
0.5085079066138786,0.4973155203572942,0.0,0.15496163174149083
0.5098435937120668,0.4977791908911209,0.0,0.15504902843527216
0.5112626236266942,0.49827897235139784,0.0,0.15514318731434848
0.5127521119273742,0.4988164681411139,0.0,0.15524438729395465
0.5143072758892486,0.4993929419104157,0.0,0.1553528518710155
0.5159236715620767,0.500009428197094,0.0,0.15546876099640522
0.5175971684496615,0.5006667543373059,0.0,0.15559225518396194
0.5193239262965719,0.5013655605063709,0.0,0.15572343927871882
0.5211003737774784,0.5021063180467669,0.0,0.15586238591291365
0.5229020529228514,0.5028892012830597,0.0,0.15600910102089785
0.5246778993110864,0.5037126273767654,0.0,0.1561632424476164
0.5264272920331878,0.5045739826081689,0.0,0.15632430867965597
0.5282373694435469,0.5054713895236843,0.0,0.1564919816362446
0.5302392178773281,0.5064092446411215,0.0,0.15666715882276805
0.5322798363917772,0.5073908417114233,0.0,0.15685033850871255
0.534413957488053,0.5084162509920794,0.0,0.1570415376394572
0.5367218092311942,0.5094899352881085,0.0,0.15724162536566225
0.5390472421373238,0.5106140999531007,0.0,0.1574508882395571
0.5414472745504418,0.5117877538321852,0.0,0.157669142852951
0.544070781559956,0.5130149259741925,0.0,0.15789720600157678
0.5469110574633427,0.5143025510620209,0.0,0.15813632753257695
0.5498872584525976,0.5156563619106375,0.0,0.15838748715363388
0.5528341668672481,0.5170761474742329,0.0,0.158650499908214
0.5558136899393938,0.5185585392269604,0.0,0.15892473471521218
0.5589819546752356,0.5201055697620786,0.0,0.1592106290588872
0.5622322336804315,0.5217217615017156,0.0,0.15950892011872214
0.5653196220400971,0.5234030789306404,0.0,0.15981866277448228
0.5682435984026822,0.5251403660763027,0.0,0.16013813317383774
0.5710157581007085,0.5269251441118318,0.0,0.16046575292566367
0.5736400789832522,0.5287496482354505,0.0,0.16080007745716396
0.5761111399621844,0.53060628127095,0.0,0.16113969281304188
0.5784392606991102,0.5324877974574571,0.0,0.16148326632173457
0.5806348847159227,0.5343876411168131,0.0,0.1618295983611297
0.5827077505859727,0.5362999023790409,0.0,0.16217761260602237
0.5847088086085342,0.5382195609927586,0.0,0.16252642054073238
0.5867412245971869,0.5401454328719533,0.0,0.1628758727994868
0.5887842616082277,0.5420785034571235,0.0,0.1632261373386267
0.5907824949690252,0.5440178283824156,0.0,0.16357700447753235
0.5927365455399269,0.5459613023336991,0.0,0.16392809207171424
0.5946202863935103,0.5479067963553761,0.0,0.16427900421346367
0.5963702749124413,0.5498500567715365,0.0,0.16462893690799732
0.5979931892647794,0.5517857261896674,0.0,0.16497693701804667
0.5994986875547447,0.5537090141651043,0.0,0.16532216188307927
0.6008957337780516,0.5556156899191163,0.0,0.16566387299998467
0.6021926414453473,0.557502035460518,0.0,0.16600142686810898
0.6033971154896474,0.5593648021732767,0.0,0.1663342665270202
0.604516292335486,0.561201170507771,0.0,0.16666191372086153
0.6055531876806255,0.5630086868968222,0.0,0.1669839552786194
0.606505821103132,0.5647849685817516,0.0,0.16729998851502495
0.6073803490043597,0.5665278005280964,0.0,0.16760964718914906
0.6081828834760766,0.5682353135933453,0.0,0.16791262782441208
0.6089190729057034,0.5699059575305377,0.0,0.16820868397899882
0.6095941349617006,0.5715384711013922,0.0,0.16849762057736095
0.6102128875828229,0.5731318544651127,0.0,0.16877928870209666
0.610779778032565,0.5746853436944845,0.0,0.1690535808144998
0.6112989100900995,0.5761983872790458,0.0,0.1693204263736643
0.6117740694557894,0.5776706244828274,0.0,0.16957978782563327
0.612194463878007,0.5791017623075256,0.0,0.16983163161496784
0.6125311651493683,0.5804905114226395,0.0,0.17007573458891756
0.6127892383311495,0.5818350924806696,0.0,0.17031180916661331
0.6129750253229602,0.5831340571924722,0.0,0.17053962780328671
0.6130943738372078,0.5843862751475001,0.0,0.17075901831864648
0.6131526739359284,0.5855909019389165,0.0,0.17096985804115697
0.6131548921962104,0.5867473498389653,0.0,0.17117206845111355
0.6131056036008248,0.5878552608501403,0.0,0.17136561028612696
0.6130090212579027,0.5889144819678501,0.0,0.17155047907468557
0.6128690240579121,0.5899250424996965,0.0,0.17172670106549465
0.6126891823780568,0.5908871332957534,0.0,0.17189432952227252
0.6124727819445395,0.5918010877527723,0.0,0.17205344135560768
0.6122228459617501,0.5926673644635729,0.0,0.17220413406533486
0.6119421556151882,0.593486531390804,0.0,0.17234652296866668
0.6116332690516627,0.5942592514516902,0.0,0.1724807386910152
0.6112985389365747,0.594986269407601,0.0,0.1726069248980523
0.6109401286838125,0.5956683999590315,0.0,0.17272523624908695
0.6105600274493903,0.596306516953121,0.0,0.1728358365532854
0.6101600639751998,0.596901543616841,0.0,0.17293889711161822
0.6097419193646209,0.5974544437349196,0.0,0.17303459522870232
0.609307138867041,0.5979662136969945,0.0,0.17312311287990137
0.6088571427435824,0.5984378753436967,0.0,0.1732046355201764
0.6083932362819992,0.5988704695462881,0.0,0.17327935102222247
0.6079166190241868,0.5992650504590884,0.0,0.17334744873241031
0.6074283932655914,0.5996226803882376,0.0,0.17340911863395936
0.6069295718818355,0.5999444252245812,0.0,0.17346455060761812
0.6064210855339622,0.6002313503920531,0.0,0.17351393378091365
0.6059037893001243,0.6004845172668276,0.0,0.1735574559577625
0.6053784687781703,0.600704980025633,0.0,0.17359530312091107
0.6048458457002343,0.6008937828849803,0.0,0.17362765900029895
0.6043065830975242,0.6010519576958326,0.0,0.17365470470101954
0.6037612900506586,0.6011805218611631,0.0,0.1736766183850842
0.6032105260581384,0.6012804765462774,0.0,0.1736935750016919
0.6026548050532438,0.6013528051542891,0.0,0.17370574606115988
0.6020945990971976,0.6013984720412099,0.0,0.1737132994480917
0.6015303417743753,0.6014184214474192,0.0,0.17371639926974494
0.6009624313133201,0.601413576623902,0.0,0.1737152057359145
0.6003912334555089,0.601384839133702,0.0,0.17370987506697708
0.5998170840920163,0.6013330883105036,0.0,0.17370055942704082
0.5992402916867752,0.6012591808578786,0.0,0.17368740687942086
0.5986611395035419,0.6011639505741105,0.0,0.17367056136191292
0.5980798876524075,0.6010482081888063,0.0,0.17365016267957217
0.5974967749703327,0.6009127412987656,0.0,0.17362634651291436
0.5969120207492002,0.6007583143916609,0.0,0.17359924443965305
0.5963258263236086,0.6005856689470371,0.0,0.17356898396826476
0.5957383765298281,0.6003955236052491,0.0,0.17353568858183618
0.5951498410462833,0.600188574395666,0.0,0.17349947779079825
0.5945603756251973,0.5999654950163572,0.0,0.1734604671932877
0.5939701232242127,0.5997269371581903,0.0,0.17341876854200108
0.5933792150460646,0.5994735308669147,0.0,0.17337448981651957
0.5927877714938273,0.5992058849375321,0.0,0.17332773530018816
0.5921959030485415,0.5989245873356771,0.0,0.17327860566072567
0.5916037110755176,0.5986302056412847,0.0,0.17322719803382883
0.5910112885651603,0.5983232875104827,0.0,0.17317360610911162
0.5904187208135551,0.5980043611517469,0.0,0.17311792021779376
0.5898260860478065,0.5976739358130819,0.0,0.17306022742161478
0.5892334560005117,0.5973325022771302,0.0,0.17300061160251046
0.5886408964376139,0.5969805333615296,0.0,0.17293915355264217
0.5880484676433203,0.5966184844221968,0.0,0.1728759310644162
0.5874562248656495,0.5962467938573287,0.0,0.1728110190201764
0.5868642187257789,0.5958658836103249,0.0,0.17274448948129056
0.5862724955941542,0.5954761596699859,0.0,0.17267641177638984
0.5856810979360065,0.5950780125665274,0.0,0.1726068525885495
0.5850900646288502,0.5946718178621831,0.0,0.17253587604123183
0.5844994312541623,0.594257936635344,0.0,0.17246354378283638
0.5839092303654105,0.5938367159572376,0.0,0.17238991506972598
0.5833194917342649,0.5934084893604389,0.0,0.1723150468476202
0.5827302425768595,0.592973577298493,0.0,0.17223899383126606
0.5821415077616762,0.5925322875961332,0.0,0.17216180858231164
0.5815533100005208,0.5920849158895963,0.0,0.1720835415853261
0.5809656700240294,0.5916317460567074,0.0,0.17200424132192044
0.58037860674291,0.5911730506364499,0.0,0.17192395434293822
0.5797921373960981,0.5907090912377799,0.0,0.17184272533869388
0.5792062776868909,0.5902401189375671,0.0,0.17176059720724735
0.5786210419080098,0.589766374667552,0.0,0.17167761112071142
0.5780364430565432,0.5892880895902529,0.0,0.171593806589596
